period,model,game,seed,condition,trait_p1,trait_p2,real0,pref0,n_rounds
all10,qwen_instruct,HrBa,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.02111362877575493,10
round1,qwen_instruct,HrBa,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.004167799679417268,1
round10,qwen_instruct,HrBa,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.00594615193357021,1
all10,qwen_instruct,HrBa,300,level1_typeA,level1,baseline,0.0,0.00013022438263317178,10
round1,qwen_instruct,HrBa,300,level1_typeA,level1,baseline,0.0,0.0003434276775799768,1
round10,qwen_instruct,HrBa,300,level1_typeA,level1,baseline,0.0,4.030288833439579e-05,1
all10,qwen_instruct,HrBa,300,level2_typeA,level2,baseline,0.0,0.01739853097304662,10
round1,qwen_instruct,HrBa,300,level2_typeA,level2,baseline,0.0,0.0011285244465914794,1
round10,qwen_instruct,HrBa,300,level2_typeA,level2,baseline,0.0,0.009538294221158905,1
all10,qwen_instruct,HrBa,300,loss_aversion_typeA,loss_aversion,baseline,0.0,0.0017818956398716833,10
round1,qwen_instruct,HrBa,300,loss_aversion_typeA,loss_aversion,baseline,0.0,0.008476846605751135,1
round10,qwen_instruct,HrBa,300,loss_aversion_typeA,loss_aversion,baseline,0.0,0.00011765705070990362,1
all10,qwen_instruct,HrBa,300,maximin_typeA,maximin,baseline,0.0,0.005011549666143,10
round1,qwen_instruct,HrBa,300,maximin_typeA,maximin,baseline,0.0,0.0018155956667816153,1
round10,qwen_instruct,HrBa,300,maximin_typeA,maximin,baseline,0.0,0.0016121523560506032,1
all10,qwen_instruct,HrBa,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.00023101325640169666,10
round1,qwen_instruct,HrBa,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.0002706847755361777,1
round10,qwen_instruct,HrBa,300,risk_aversion_typeA,risk_aversion,baseline,0.0,1.2255511171955508e-05,1
all10,qwen_instruct,HrBa,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.44710059192876983,10
round1,qwen_instruct,HrBa,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.42432065944366787,1
round10,qwen_instruct,HrBa,300,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.4610167686914826,1
all10,qwen_instruct,HrCh,100,baseline,baseline,baseline,0.0,0.03141275252291413,10
round1,qwen_instruct,HrCh,100,baseline,baseline,baseline,0.0,0.06792259008143467,1
round10,qwen_instruct,HrCh,100,baseline,baseline,baseline,0.0,0.0016121553866228335,1
all10,qwen_instruct,HrCh,100,inequity_aversion_typeA,inequity_aversion,baseline,0.7,0.608808184929355,10
round1,qwen_instruct,HrCh,100,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.04851316970784576,1
round10,qwen_instruct,HrCh,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.6970590068851884,1
all10,qwen_instruct,HrCh,100,level1_typeA,level1,baseline,0.0,4.3837460055340666e-05,10
round1,qwen_instruct,HrCh,100,level1_typeA,level1,baseline,0.0,8.232443106565689e-05,1
round10,qwen_instruct,HrCh,100,level1_typeA,level1,baseline,0.0,1.0880039220477998e-05,1
all10,qwen_instruct,HrCh,100,level2_typeA,level2,baseline,0.0,0.005800819799690401,10
round1,qwen_instruct,HrCh,100,level2_typeA,level2,baseline,0.0,0.0007012772763049558,1
round10,qwen_instruct,HrCh,100,level2_typeA,level2,baseline,0.0,0.004692241968690531,1
all10,qwen_instruct,HrCh,100,loss_aversion_typeA,loss_aversion,baseline,0.0,0.06854571875477453,10
round1,qwen_instruct,HrCh,100,loss_aversion_typeA,loss_aversion,baseline,0.0,0.01207153183344732,1
round10,qwen_instruct,HrCh,100,loss_aversion_typeA,loss_aversion,baseline,0.0,0.0007012772771542618,1
all10,qwen_instruct,HrCh,100,maximin_typeA,maximin,baseline,0.0,0.014421019871152435,10
round1,qwen_instruct,HrCh,100,maximin_typeA,maximin,baseline,0.0,0.003287664041439794,1
round10,qwen_instruct,HrCh,100,maximin_typeA,maximin,baseline,0.0,0.0008896348454406753,1
all10,qwen_instruct,HrCh,100,risk_aversion_typeA,risk_aversion,baseline,0.0,0.0017219087149509022,10
round1,qwen_instruct,HrCh,100,risk_aversion_typeA,risk_aversion,baseline,0.0,0.0005527796511191643,1
round10,qwen_instruct,HrCh,100,risk_aversion_typeA,risk_aversion,baseline,0.0,9.273115962963194e-05,1
all10,qwen_instruct,HrCh,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.07757410267979,10
round1,qwen_instruct,HrCh,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.11072725389003804,1
round10,qwen_instruct,HrCh,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.12300408221174794,1
all10,qwen_instruct,HrCh,200,baseline,baseline,baseline,0.0,0.013946760975960362,10
round1,qwen_instruct,HrCh,200,baseline,baseline,baseline,0.0,0.054313239590431224,1
round10,qwen_instruct,HrCh,200,baseline,baseline,baseline,0.0,0.0004907685334821002,1
all10,qwen_instruct,HrCh,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.0009465539592804474,10
round1,qwen_instruct,HrCh,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.0004907685102836624,1
round10,qwen_instruct,HrCh,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,2.222468086841427e-05,1
all10,qwen_instruct,HrCh,200,level1_typeA,level1,baseline,0.0,2.265097887806763e-05,10
round1,qwen_instruct,HrCh,200,level1_typeA,level1,baseline,0.0,7.308535244029561e-05,1
round10,qwen_instruct,HrCh,200,level1_typeA,level1,baseline,0.0,2.607428546762017e-06,1
all10,qwen_instruct,HrCh,200,level2_typeA,level2,baseline,0.0,0.010155226106770141,10
round1,qwen_instruct,HrCh,200,level2_typeA,level2,baseline,0.0,0.00010445330174436801,1
round10,qwen_instruct,HrCh,200,level2_typeA,level2,baseline,0.0,0.0016121554028026962,1
all10,qwen_instruct,HrCh,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.005803348247188236,10
round1,qwen_instruct,HrCh,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.009538294307721275,1
round10,qwen_instruct,HrCh,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.004692232794163679,1
all10,qwen_instruct,HrCh,200,maximin_typeA,maximin,baseline,0.0,0.017111932589589044,10
round1,qwen_instruct,HrCh,200,maximin_typeA,maximin,baseline,0.0,0.004167799915173436,1
round10,qwen_instruct,HrCh,200,maximin_typeA,maximin,baseline,0.0,0.0020446632011878567,1
all10,qwen_instruct,HrCh,200,risk_aversion_typeA,risk_aversion,baseline,0.0,1.4816742951599593e-05,10
round1,qwen_instruct,HrCh,200,risk_aversion_typeA,risk_aversion,baseline,0.0,3.17641203270944e-05,1
round10,qwen_instruct,HrCh,200,risk_aversion_typeA,risk_aversion,baseline,0.0,1.006003046696076e-06,1
all10,qwen_instruct,HrCh,200,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.5788894102243266,10
round1,qwen_instruct,HrCh,200,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.5738603508176312,1
round10,qwen_instruct,HrCh,200,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.6097897186089157,1
all10,qwen_instruct,HrCh,300,baseline,baseline,baseline,0.0,0.09186749497781325,10
round1,qwen_instruct,HrCh,300,baseline,baseline,baseline,0.0,0.32865230331783013,1
round10,qwen_instruct,HrCh,300,baseline,baseline,baseline,0.0,0.019292272427754772,1
all10,qwen_instruct,HrCh,300,inequity_aversion_typeA,inequity_aversion,baseline,0.1,0.2071916792436607,10
round1,qwen_instruct,HrCh,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.3029405902922472,1
round10,qwen_instruct,HrCh,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.00528231571257644,1
all10,qwen_instruct,HrCh,300,level1_typeA,level1,baseline,0.0,0.0016786285261249808,10
round1,qwen_instruct,HrCh,300,level1_typeA,level1,baseline,0.0,0.005946162787308748,1
round10,qwen_instruct,HrCh,300,level1_typeA,level1,baseline,0.0,0.0003868280423409119,1
all10,qwen_instruct,HrCh,300,level2_typeA,level2,baseline,0.0,0.05448757831187919,10
round1,qwen_instruct,HrCh,300,level2_typeA,level2,baseline,0.0,0.010731193579848579,1
round10,qwen_instruct,HrCh,300,level2_typeA,level2,baseline,0.0,0.02734679389258258,1
all10,qwen_instruct,HrCh,300,loss_aversion_typeA,loss_aversion,baseline,0.0,0.10795404878419715,10
round1,qwen_instruct,HrCh,300,loss_aversion_typeA,loss_aversion,baseline,0.0,0.41165123759507605,1
round10,qwen_instruct,HrCh,300,loss_aversion_typeA,loss_aversion,baseline,0.0,0.006692850988676159,1
all10,qwen_instruct,HrCh,300,maximin_typeA,maximin,baseline,0.0,0.054151014141184436,10
round1,qwen_instruct,HrCh,300,maximin_typeA,maximin,baseline,0.0,0.04851316980437407,1
round10,qwen_instruct,HrCh,300,maximin_typeA,maximin,baseline,0.0,0.03069792837705553,1
all10,qwen_instruct,HrCh,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.0024015899515900815,10
round1,qwen_instruct,HrCh,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.008476846785302583,1
round10,qwen_instruct,HrCh,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.00038682805840024176,1
all10,qwen_instruct,HrCh,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.8649816845284126,10
round1,qwen_instruct,HrCh,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.8564008915421513,1
round10,qwen_instruct,HrCh,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.8411308117750117,1
all10,qwen_instruct,HrCo,100,baseline,baseline,baseline,0.0,0.11276091831889663,10
round1,qwen_instruct,HrCo,100,baseline,baseline,baseline,0.0,0.19332162570617648,1
round10,qwen_instruct,HrCo,100,baseline,baseline,baseline,0.0,0.008476846896063664,1
all10,qwen_instruct,HrCo,100,inequity_aversion_typeA,inequity_aversion,baseline,0.9,0.821795831194744,10
round1,qwen_instruct,HrCo,100,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.15886918331833774,1
round10,qwen_instruct,HrCo,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.9241418204808558,1
all10,qwen_instruct,HrCo,100,level1_typeA,level1,baseline,0.0,0.0006483712609462025,10
round1,qwen_instruct,HrCo,100,level1_typeA,level1,baseline,0.0,0.0020446632080112735,1
round10,qwen_instruct,HrCo,100,level1_typeA,level1,baseline,0.0,4.030288771979748e-05,1
all10,qwen_instruct,HrCo,100,level2_typeA,level2,baseline,0.0,0.09640035553414616,10
round1,qwen_instruct,HrCo,100,level2_typeA,level2,baseline,0.0,0.009538293966211047,1
round10,qwen_instruct,HrCo,100,level2_typeA,level2,baseline,0.0,0.04851325832783911,1
all10,qwen_instruct,HrCo,100,loss_aversion_typeA,loss_aversion,baseline,0.1,0.08573353269459427,10
round1,qwen_instruct,HrCo,100,loss_aversion_typeA,loss_aversion,baseline,0.0,0.03444517694828468,1
round10,qwen_instruct,HrCo,100,loss_aversion_typeA,loss_aversion,baseline,0.0,0.0007012786302943298,1
all10,qwen_instruct,HrCo,100,maximin_typeA,maximin,baseline,0.0,0.017015823589989845,10
round1,qwen_instruct,HrCo,100,maximin_typeA,maximin,baseline,0.0,0.002302560537625574,1
round10,qwen_instruct,HrCo,100,maximin_typeA,maximin,baseline,0.0,0.004167807476487631,1
all10,qwen_instruct,HrCo,100,risk_aversion_typeA,risk_aversion,baseline,0.0,0.03595112754816375,10
round1,qwen_instruct,HrCo,100,risk_aversion_typeA,risk_aversion,baseline,0.0,0.0023025607024290897,1
round10,qwen_instruct,HrCo,100,risk_aversion_typeA,risk_aversion,baseline,0.0,0.0010019925293069303,1
all10,qwen_instruct,HrCo,100,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.4836572311034276,10
round1,qwen_instruct,HrCo,100,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.46286615453604585,1
round10,qwen_instruct,HrCo,100,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.47027380211776915,1
all10,qwen_instruct,HrCo,200,baseline,baseline,baseline,0.0,0.06544337056558577,10
round1,qwen_instruct,HrCo,200,baseline,baseline,baseline,0.0,0.12957042375019984,1
round10,qwen_instruct,HrCo,200,baseline,baseline,baseline,0.0,0.21256642850058566,1
all10,qwen_instruct,HrCo,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.11504055818799212,10
round1,qwen_instruct,HrCo,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.005946151599025633,1
round10,qwen_instruct,HrCo,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.47027329641025395,1
all10,qwen_instruct,HrCo,200,level1_typeA,level1,baseline,0.0,0.005904776161088845,10
round1,qwen_instruct,HrCo,200,level1_typeA,level1,baseline,0.0,0.0010019943526642895,1
round10,qwen_instruct,HrCo,200,level1_typeA,level1,baseline,0.0,0.030697928455795616,1
all10,qwen_instruct,HrCo,200,level2_typeA,level2,baseline,0.0,0.17090197279063152,10
round1,qwen_instruct,HrCo,200,level2_typeA,level2,baseline,0.0,0.001128526685774824,1
round10,qwen_instruct,HrCo,200,level2_typeA,level2,baseline,0.0,0.2784062125792289,1
all10,qwen_instruct,HrCo,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.13067626189868883,10
round1,qwen_instruct,HrCo,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.11672566151920913,1
round10,qwen_instruct,HrCo,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.41165124344611,1
all10,qwen_instruct,HrCo,200,maximin_typeA,maximin,baseline,0.0,0.07916530390017425,10
round1,qwen_instruct,HrCo,200,maximin_typeA,maximin,baseline,0.0,0.030697928129084215,1
round10,qwen_instruct,HrCo,200,maximin_typeA,maximin,baseline,0.0,0.10500064000430338,1
all10,qwen_instruct,HrCo,200,risk_aversion_typeA,risk_aversion,baseline,0.0,0.0009769871247844802,10
round1,qwen_instruct,HrCo,200,risk_aversion_typeA,risk_aversion,baseline,0.0,0.0008896348661383382,1
round10,qwen_instruct,HrCo,200,risk_aversion_typeA,risk_aversion,baseline,0.0,0.0012710170356304792,1
all10,qwen_instruct,HrCo,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.8986772018544796,10
round1,qwen_instruct,HrCo,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.873749379006139,1
round10,qwen_instruct,HrCo,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.9130289649354207,1
all10,qwen_instruct,HrCo,300,baseline,baseline,baseline,0.0,0.041374485585882775,10
round1,qwen_instruct,HrCo,300,baseline,baseline,baseline,0.0,0.25513118737754725,1
round10,qwen_instruct,HrCo,300,baseline,baseline,baseline,0.0,0.024352295865469987,1
all10,qwen_instruct,HrCo,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.0003314155078283891,10
round1,qwen_instruct,HrCo,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.0007012773393579254,1
round10,qwen_instruct,HrCo,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.000168151451695863,1
all10,qwen_instruct,HrCo,300,level1_typeA,level1,baseline,0.0,0.00512867223968024,10
round1,qwen_instruct,HrCo,300,level1_typeA,level1,baseline,0.0,0.004167807517895743,1
round10,qwen_instruct,HrCo,300,level1_typeA,level1,baseline,0.0,0.007532622405452324,1
all10,qwen_instruct,HrCo,300,level2_typeA,level2,baseline,0.0,0.14730168859928533,10
round1,qwen_instruct,HrCo,300,level2_typeA,level2,baseline,0.0,0.005282305969423273,1
round10,qwen_instruct,HrCo,300,level2_typeA,level2,baseline,0.0,0.2784062141377245,1
all10,qwen_instruct,HrCo,300,loss_aversion_typeA,loss_aversion,baseline,0.0,0.023436458803820285,10
round1,qwen_instruct,HrCo,300,loss_aversion_typeA,loss_aversion,baseline,0.0,0.07585818291838482,1
round10,qwen_instruct,HrCo,300,loss_aversion_typeA,loss_aversion,baseline,0.0,0.01716415634218162,1
all10,qwen_instruct,HrCo,300,maximin_typeA,maximin,baseline,0.0,0.010473940565466596,10
round1,qwen_instruct,HrCo,300,maximin_typeA,maximin,baseline,0.0,0.0016121523035471591,1
round10,qwen_instruct,HrCo,300,maximin_typeA,maximin,baseline,0.0,0.010731213160387736,1
all10,qwen_instruct,HrCo,300,risk_aversion_typeA,risk_aversion,baseline,0.0,9.083170065595516e-05,10
round1,qwen_instruct,HrCo,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.00014928222238121697,1
round10,qwen_instruct,HrCo,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.00011765705093298074,1
all10,qwen_instruct,HrCo,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.05852613884035922,10
round1,qwen_instruct,HrCo,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.05908606423026306,1
round10,qwen_instruct,HrCo,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.05908606005250956,1
all10,qwen_instruct,HrHr,100,baseline,baseline,baseline,0.0,0.028206389101256873,10
round1,qwen_instruct,HrHr,100,baseline,baseline,baseline,0.0,0.06792259209218068,1
round10,qwen_instruct,HrHr,100,baseline,baseline,baseline,0.0,0.0001325296457393766,1
all10,qwen_instruct,HrHr,100,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.002660389006470922,10
round1,qwen_instruct,HrHr,100,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.0018155955514370652,1
round10,qwen_instruct,HrHr,100,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.0012710169923958613,1
all10,qwen_instruct,HrHr,100,level1_typeA,level1,baseline,0.0,3.258681758457833e-05,10
round1,qwen_instruct,HrHr,100,level1_typeA,level1,baseline,0.0,2.819914823952401e-05,1
round10,qwen_instruct,HrHr,100,level1_typeA,level1,baseline,0.0,5.999614200938167e-06,1
all10,qwen_instruct,HrHr,100,level2_typeA,level2,baseline,0.0,0.011439627393014778,10
round1,qwen_instruct,HrHr,100,level2_typeA,level2,baseline,0.0,0.00021334616340311344,1
round10,qwen_instruct,HrHr,100,level2_typeA,level2,baseline,0.0,0.0010019943771239197,1
all10,qwen_instruct,HrHr,100,loss_aversion_typeA,loss_aversion,baseline,0.0,0.00671910445144103,10
round1,qwen_instruct,HrHr,100,loss_aversion_typeA,loss_aversion,baseline,0.0,0.004167799636472553,1
round10,qwen_instruct,HrHr,100,loss_aversion_typeA,loss_aversion,baseline,0.0,3.1764118810062757e-05,1
all10,qwen_instruct,HrHr,100,maximin_typeA,maximin,baseline,0.0,0.01128668724296641,10
round1,qwen_instruct,HrHr,100,maximin_typeA,maximin,baseline,0.0,0.004692232931538281,1
round10,qwen_instruct,HrHr,100,maximin_typeA,maximin,baseline,0.0,0.0025929025036838943,1
all10,qwen_instruct,HrHr,100,risk_aversion_typeA,risk_aversion,baseline,0.0,7.981026319794343e-05,10
round1,qwen_instruct,HrHr,100,risk_aversion_typeA,risk_aversion,baseline,0.0,6.488322246836051e-05,1
round10,qwen_instruct,HrHr,100,risk_aversion_typeA,risk_aversion,baseline,0.0,1.225551060664794e-05,1
all10,qwen_instruct,HrHr,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.532853551834648,10
round1,qwen_instruct,HrHr,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.6377185239703792,1
round10,qwen_instruct,HrHr,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.6168474785243909,1
all10,qwen_instruct,HrHr,200,baseline,baseline,baseline,0.0,0.05688466997411684,10
round1,qwen_instruct,HrHr,200,baseline,baseline,baseline,0.0,0.23317356137140946,1
round10,qwen_instruct,HrHr,200,baseline,baseline,baseline,0.0,0.007532607905329062,1
all10,qwen_instruct,HrHr,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.00019377449622079643,10
round1,qwen_instruct,HrHr,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.0008896348869126745,1
round10,qwen_instruct,HrHr,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,7.308549484373991e-05,1
all10,qwen_instruct,HrHr,200,level1_typeA,level1,baseline,0.0,0.0032511755182969395,10
round1,qwen_instruct,HrHr,200,level1_typeA,level1,baseline,0.0,0.0025929072844150716,1
round10,qwen_instruct,HrHr,200,level1_typeA,level1,baseline,0.0,0.002302556082518112,1
all10,qwen_instruct,HrHr,200,level2_typeA,level2,baseline,0.0,0.04258896921147625,10
round1,qwen_instruct,HrHr,200,level2_typeA,level2,baseline,0.0,0.0020446591970861463,1
round10,qwen_instruct,HrHr,200,level2_typeA,level2,baseline,0.0,0.03444523933278613,1
all10,qwen_instruct,HrHr,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.010572677094472415,10
round1,qwen_instruct,HrHr,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.009538294399445297,1
round10,qwen_instruct,HrHr,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.006692838551406651,1
all10,qwen_instruct,HrHr,200,maximin_typeA,maximin,baseline,0.0,0.02136470511744935,10
round1,qwen_instruct,HrHr,200,maximin_typeA,maximin,baseline,0.0,0.0032876578756185883,1
round10,qwen_instruct,HrHr,200,maximin_typeA,maximin,baseline,0.0,0.021678348459916733,1
all10,qwen_instruct,HrHr,200,risk_aversion_typeA,risk_aversion,baseline,0.0,0.00010246285060275114,10
